Sex,Team,Year,Medal,ID
M,Denmark,1952,Bronze,33881
F,Denmark,1996,Gold,34326
M,Denmark,1920,Gold,34747
F,Denmark,2004,Gold,34827
M,Denmark,1912,Silver,34850
M,Denmark,1906,Silver,34905
F,Denmark,2004,Gold,35320
M,Denmark,1960,Silver,35477
M,Denmark,1912,Silver,35622
M,Denmark,2004,Bronze,35624
M,Denmark,1920,Gold,35667
M,Denmark,1948,Bronze,35998
M,Denmark,1912,Silver,35999
M,Denmark,1920,Gold,36652
M,Denmark,1920,Silver,36704
F,Denmark,2000,Gold,36706
F,Denmark,2004,Gold,36707
M,Denmark,1912,Silver,36838
M,Denmark,1920,Silver,37373
M,Denmark,2008,Gold,37518
M,Denmark,1928,Bronze,37818
M,Denmark,1964,Bronze,38358
M,Denmark,2012,Bronze,38402
M,Denmark,2016,Silver,38403
M,Denmark,1908,Silver,38486
M,Denmark,1912,Silver,38487
M,Denmark,2012,Bronze,24799
F,Denmark,2012,Bronze,26658
M,Denmark,2004,Bronze,8866
F,Denmark,2004,Bronze,30741
M,Djibouti,1988,Bronze,30174
M,Dominican Republic,2008,Gold,7486
M,Dominican Republic,2008,Silver,22809
M,Dominican Republic,1984,Bronze,25046
M,Dominican Republic,2016,Bronze,27284
M,Dominican Republic,2004,Gold,30299
M,Dominican Republic,2012,Gold,30300
M,Dominican Republic,2012,Silver,30403
F,East Germany,1972,Silver,76
F,East Germany,1976,Gold,291
F,East Germany,1980,Bronze,423
M,East Germany,1988,Gold,669
F,East Germany,1980,Gold,842
F,East Germany,1976,Gold,959
F,East Germany,1976,Gold,960
M,East Germany,1976,Gold,1235
F,East Germany,1980,Bronze,1336
F,East Germany,1980,Gold,1337
F,East Germany,1988,Silver,1338
M,East Germany,1976,Gold,1497
F,East Germany,1976,Silver,1545
F,East Germany,1972,Gold,1567
M,East Germany,1980,Silver,1571
F,East Germany,1988,Gold,1728
M,East Germany,1988,Silver,1730
M,East Germany,1980,Bronze,2044
F,East Germany,1968,Bronze,2068
M,East Germany,1980,Silver,2077
M,East Germany,1976,Gold,2089
M,East Germany,1976,Bronze,2091
M,East Germany,1980,Gold,2210
M,East Germany,1980,Silver,2211
F,East Germany,1980,Bronze,2224
F,East Germany,1980,Silver,2225
M,East Germany,1968,Silver,2261
M,East Germany,1976,Bronze,2262
F,East Germany,1988,Bronze,2288
M,East Germany,1988,Silver,2295
M,East Germany,1988,Bronze,2296
M,East Germany,1988,Gold,2297
F,East Germany,1988,Gold,2302
F,East Germany,1988,Silver,2303
M,East Germany,1968,Bronze,2312
F,East Germany,1972,Silver,2313
F,East Germany,1972,Silver,2314
M,East Germany,1976,Bronze,2430
M,East Germany,1976,Bronze,2733
M,East Germany,1980,Gold,2784
M,East Germany,1976,Gold,2785
M,East Germany,1980,Bronze,2786
M,East Germany,1976,Bronze,2958
F,East Germany,1980,Gold,2959
M,East Germany,1988,Bronze,3121
M,East Germany,1988,Silver,3142
M,East Germany,1988,Bronze,3163
M,East Germany,1980,Silver,3224
F,East Germany,1976,Gold,3226
F,East Germany,1976,Silver,3235
F,East Germany,1980,Gold,3252
F,East Germany,1976,Silver,3253
M,East Germany,1988,Bronze,3292
M,East Germany,1972,Bronze,3303
M,East Germany,1972,Bronze,3415
M,East Germany,1976,Silver,3416
M,East Germany,1968,Bronze,3432
F,East Germany,1976,Gold,3478
M,East Germany,1980,Silver,3534
M,East Germany,1968,Bronze,3535
M,East Germany,1972,Silver,3536
M,East Germany,1972,Bronze,3564
M,East Germany,1968,Gold,3616
M,East Germany,1972,Bronze,3843
M,East Germany,1976,Gold,3844
M,East Germany,1988,Bronze,3875
M,East Germany,1968,Bronze,3895
M,East Germany,1972,Bronze,3896
F,East Germany,1976,Silver,3897
F,East Germany,1976,Gold,3898
F,East Germany,1980,Bronze,3899
F,East Germany,1980,Silver,3900
F,East Germany,1988,Bronze,3937
M,East Germany,1972,Bronze,3965
M,East Germany,1972,Gold,3966
M,East Germany,1976,Gold,3967
M,East Germany,1980,Gold,3968
M,East Germany,1980,Silver,4048
M,East Germany,1972,Bronze,4153
M,East Germany,1976,Silver,4155
M,East Germany,1976,Bronze,4156
M,East Germany,1980,Silver,4157
M,East Germany,1980,Gold,4158
M,East Germany,1980,Bronze,4159
M,East Germany,1980,Bronze,4160
M,East Germany,1988,Gold,4161
M,East Germany,1972,Bronze,4288
M,East Germany,1988,Silver,4294
F,East Germany,1980,Silver,4378
M,East Germany,1980,Gold,4392
F,East Germany,1976,Silver,4483
F,East Germany,1988,Bronze,4511
M,East Germany,1976,Gold,4518
M,East Germany,1976,Gold,5661
M,East Germany,1980,Gold,5662
M,East Germany,1972,Bronze,6360
M,East Germany,1976,Gold,6361
F,East Germany,1980,Silver,6504
M,East Germany,1968,Bronze,6505
F,East Germany,1980,Bronze,6577
F,East Germany,1976,Silver,6578
M,East Germany,1980,Bronze,6635
M,East Germany,1976,Gold,6655
M,East Germany,1976,Silver,6682
M,East Germany,1988,Gold,6729
M,East Germany,1988,Bronze,6730
M,East Germany,1988,Silver,6731
F,East Germany,1976,Bronze,7109
M,East Germany,1976,Gold,7121
M,East Germany,1980,Gold,7122
M,East Germany,1980,Silver,7124
F,East Germany,1980,Bronze,7551
F,East Germany,1980,Silver,7552
F,East Germany,1980,Gold,7553
F,East Germany,1980,Silver,7554
F,East Germany,1980,Gold,7555
M,East Germany,1976,Silver,7558
M,East Germany,1980,Gold,7559
M,East Germany,1976,Silver,7560
M,East Germany,1980,Gold,7561
M,East Germany,1968,Bronze,7565
M,East Germany,1972,Bronze,7623
M,East Germany,1988,Bronze,7677
F,East Germany,1988,Gold,7745
M,East Germany,1980,Gold,7746
M,East Germany,1980,Gold,7790
M,East Germany,1976,Gold,7806
M,East Germany,1980,Gold,7807
F,East Germany,1976,Bronze,7840
F,East Germany,1976,Silver,7841
M,East Germany,1980,Gold,7843
M,East Germany,1976,Gold,7940
F,East Germany,1988,Bronze,7949
F,East Germany,1988,Bronze,8046
F,East Germany,1988,Bronze,8047
F,East Germany,1988,Silver,8048
M,East Germany,1972,Silver,8055
M,East Germany,1980,Gold,8056
M,East Germany,1976,Bronze,8057
M,East Germany,1980,Gold,8058
F,East Germany,1980,Bronze,8087
M,East Germany,1980,Silver,8088
M,East Germany,1972,Bronze,8157
M,East Germany,1980,Gold,8203
M,East Germany,1980,Gold,8256
M,East Germany,1976,Bronze,8348
M,East Germany,1980,Gold,8349
F,East Germany,1976,Gold,8455
F,East Germany,1976,Gold,8473
F,East Germany,1976,Gold,8474
F,East Germany,1980,Gold,8475
F,East Germany,1980,Gold,8476
F,East Germany,1972,Gold,8582
M,East Germany,1972,Silver,8583
F,East Germany,1976,Silver,8585
F,East Germany,1984,Silver,8586
F,East Germany,1984,Silver,8587
F,East Germany,1984,Gold,8588
F,East Germany,1988,Bronze,8589
F,East Germany,1988,Silver,8590
F,East Germany,1988,Silver,8591
M,East Germany,1972,Gold,8594
F,East Germany,1972,Silver,8599
M,East Germany,1988,Gold,8600
F,East Germany,1972,Silver,8604
F,East Germany,1988,Bronze,8736
F,East Germany,1972,Silver,8749
F,East Germany,1972,Silver,8750
F,East Germany,1972,Silver,8751
F,East Germany,1976,Gold,8752
F,East Germany,1976,Gold,8753
F,East Germany,1976,Silver,8754
F,East Germany,1976,Gold,8755
F,East Germany,1976,Gold,8756
M,East Germany,1976,Bronze,8786
F,East Germany,1980,Gold,8799
F,East Germany,1984,Silver,8800
F,East Germany,1984,Gold,8801
F,East Germany,1984,Gold,8802
F,East Germany,1984,Silver,8803
F,East Germany,1988,Bronze,8804
F,East Germany,1988,Silver,8805
F,East Germany,1988,Silver,8806
F,East Germany,1976,Bronze,8908
F,East Germany,1976,Bronze,8930
F,East Germany,1988,Bronze,9148
M,East Germany,1980,Bronze,9200
F,East Germany,1980,Silver,9496
F,East Germany,1988,Bronze,9520
M,East Germany,1972,Bronze,9527
M,East Germany,1980,Gold,9592
F,East Germany,1980,Gold,9645
F,East Germany,1988,Silver,9646
F,East Germany,1988,Gold,9647
F,East Germany,1988,Gold,9648
M,East Germany,1988,Gold,9697
M,East Germany,1988,Bronze,9741
M,East Germany,1988,Silver,9742
M,East Germany,1972,Silver,9764
M,East Germany,1968,Gold,9860
M,East Germany,1972,Gold,9861
F,East Germany,1988,Gold,9906
M,East Germany,1988,Gold,9907
M,East Germany,1980,Bronze,10151
M,East Germany,1972,Gold,10160
M,East Germany,1976,Bronze,10161
F,East Germany,1988,Gold,10195
F,East Germany,1988,Silver,10196
F,East Germany,1988,Gold,10197
M,East Germany,1980,Gold,10198
F,East Germany,1980,Gold,10227
F,East Germany,1972,Gold,10283
F,East Germany,1976,Gold,10284
M,East Germany,1968,Bronze,10322
F,East Germany,1988,Silver,10538
M,East Germany,1972,Bronze,10542
M,East Germany,1980,Gold,10717
M,East Germany,1988,Bronze,10718
F,East Germany,1980,Gold,10815
M,East Germany,1968,Silver,10828
F,East Germany,1980,Gold,10834
M,East Germany,1980,Gold,10940
F,East Germany,1976,Bronze,10958
M,East Germany,1972,Silver,10967
M,East Germany,1976,Bronze,10968
F,East Germany,1980,Gold,10984
F,East Germany,1980,Gold,10985
M,East Germany,1976,Bronze,10988
M,East Germany,1972,Bronze,11112
M,East Germany,1976,Bronze,11200
M,East Germany,1980,Gold,11207
F,East Germany,1980,Silver,11245
F,East Germany,1980,Bronze,11246
F,East Germany,1980,Bronze,11247
F,East Germany,1980,Gold,11248
M,East Germany,1968,Silver,11317
F,East Germany,1976,Gold,11497
F,East Germany,1972,Silver,11623
M,East Germany,1980,Silver,11624
M,East Germany,1968,Gold,11677
M,East Germany,1972,Gold,11678
M,East Germany,1976,Gold,11707
M,East Germany,1980,Gold,11782
M,East Germany,1968,Silver,11786
M,East Germany,1988,Gold,11799
M,East Germany,1976,Gold,11909
M,East Germany,1980,Gold,12009
F,East Germany,1968,Silver,12010
M,East Germany,1976,Gold,12013
M,East Germany,1972,Bronze,12019
M,East Germany,1972,Bronze,12141
M,East Germany,1976,Gold,12142
M,East Germany,1972,Gold,12170
M,East Germany,1976,Gold,12189
M,East Germany,1972,Silver,12251
F,East Germany,1980,Bronze,12280
F,East Germany,1988,Gold,12355
M,East Germany,1988,Bronze,12382
M,East Germany,1972,Bronze,12417
M,East Germany,1976,Gold,12418
M,East Germany,1972,Silver,12429
M,East Germany,1980,Bronze,12716
M,East Germany,1976,Bronze,12738
M,East Germany,1980,Silver,12956
M,East Germany,1980,Silver,12959
M,East Germany,1972,Bronze,12962
M,East Germany,1980,Silver,13045
M,East Germany,1976,Gold,13246
M,East Germany,1980,Silver,13256
F,East Germany,1980,Silver,13259
F,East Germany,1980,Bronze,13269
F,East Germany,1972,Silver,13273
M,East Germany,1980,Bronze,13274
F,East Germany,1972,Silver,13323
F,East Germany,1976,Bronze,13324
F,East Germany,1988,Gold,13325
M,East Germany,1976,Bronze,13339
M,East Germany,1976,Gold,13340
M,East Germany,1976,Bronze,13341
M,East Germany,1980,Gold,13342
M,East Germany,1980,Bronze,13343
M,East Germany,1980,Gold,13344
F,East Germany,1968,Gold,13345
F,East Germany,1972,Silver,13346
M,East Germany,1980,Silver,13360
F,East Germany,1976,Silver,13365
M,East Germany,1988,Silver,13424
M,East Germany,1968,Silver,13437
M,East Germany,1980,Gold,13485
F,East Germany,1972,Silver,13492
M,East Germany,1988,Bronze,13543
F,East Germany,1976,Gold,13576
M,East Germany,1980,Gold,13577
M,East Germany,1988,Gold,13578
F,East Germany,1976,Bronze,13581
F,East Germany,1980,Gold,13582
M,East Germany,1980,Bronze,13602
M,East Germany,1980,Silver,13603
M,East Germany,1988,Gold,13604
M,East Germany,1988,Silver,13605
M,East Germany,1980,Silver,13608
F,East Germany,1980,Bronze,13714
M,East Germany,1988,Bronze,13729
M,East Germany,1988,Silver,13730
F,East Germany,1976,Bronze,13734
M,East Germany,1988,Gold,13854
M,East Germany,1980,Gold,13859
M,East Germany,1980,Silver,13863
M,East Germany,1980,Silver,13867
M,East Germany,1976,Gold,13868
M,East Germany,1988,Silver,13870
F,East Germany,1972,Bronze,13873
F,East Germany,1972,Silver,13874
F,East Germany,1976,Silver,13875
M,East Germany,1980,Gold,13893
M,East Germany,1968,Gold,13912
M,East Germany,1980,Gold,13913
F,East Germany,1980,Bronze,14055
M,East Germany,1972,Gold,14129
F,East Germany,1988,Bronze,14137
F,East Germany,1988,Gold,14138
F,East Germany,1988,Gold,14139
F,East Germany,1988,Gold,14143
M,East Germany,1972,Bronze,14205
F,East Germany,1980,Gold,14434
F,East Germany,1980,Gold,14435
F,East Germany,1988,Gold,14456
F,East Germany,1988,Gold,14457
F,East Germany,1988,Bronze,14458
M,East Germany,1972,Silver,14508
M,East Germany,1976,Bronze,14509
M,East Germany,1972,Bronze,14812
M,East Germany,1968,Silver,15029
M,East Germany,1984,Bronze,15032
M,East Germany,1976,Bronze,15074
F,East Germany,1976,Silver,15088
M,East Germany,1976,Gold,15096
M,East Germany,1980,Gold,15097
M,East Germany,1988,Gold,15099
M,East Germany,1980,Silver,15121
F,East Germany,1972,Bronze,15184
F,East Germany,1972,Bronze,15185
F,East Germany,1968,Bronze,15239
F,East Germany,1968,Silver,15240
F,East Germany,1972,Silver,15241
F,East Germany,1972,Silver,15242
F,East Germany,1972,Gold,15243
F,East Germany,1972,Gold,15244
F,East Germany,1972,Bronze,15245
F,East Germany,1980,Gold,15276
M,East Germany,1980,Gold,15289
F,East Germany,1988,Bronze,15397
M,East Germany,1972,Silver,15563
F,East Germany,1988,Silver,15651
M,East Germany,1980,Silver,16000
M,East Germany,1972,Silver,16005
F,East Germany,1976,Gold,16147
F,East Germany,1980,Gold,16236
M,East Germany,1976,Gold,16328
M,East Germany,1980,Gold,16329
F,East Germany,1972,Silver,16393
F,East Germany,1972,Gold,16403
M,East Germany,1980,Bronze,16421
M,East Germany,1972,Silver,16460
F,East Germany,1972,Silver,16463
F,East Germany,1988,Bronze,16728
F,East Germany,1988,Silver,16729
M,East Germany,1980,Bronze,16730
M,East Germany,1988,Silver,17228
F,East Germany,1980,Bronze,17273
M,East Germany,1976,Gold,17297
F,East Germany,1976,Bronze,17298
M,East Germany,1976,Gold,17380
F,East Germany,1976,Bronze,17387
M,East Germany,1976,Gold,17400
M,East Germany,1976,Silver,17401
M,East Germany,1988,Gold,17404
F,East Germany,1980,Silver,17405
F,East Germany,1980,Gold,17458
F,East Germany,1988,Bronze,17516
M,East Germany,1972,Bronze,17517
M,East Germany,1976,Bronze,17518
F,East Germany,1988,Gold,17522
F,East Germany,1980,Bronze,17539
M,East Germany,1972,Silver,17548
M,East Germany,1972,Bronze,17549
M,East Germany,1980,Silver,17552
F,East Germany,1976,Gold,17561
F,East Germany,1980,Gold,17562
F,East Germany,1988,Bronze,17631
F,East Germany,1980,Gold,17637
F,East Germany,1980,Silver,17638
F,East Germany,1976,Silver,17675
M,East Germany,1968,Silver,17680
M,East Germany,1976,Silver,17717
M,East Germany,1980,Gold,17879
M,East Germany,1980,Gold,17906
M,East Germany,1988,Bronze,17907
M,East Germany,1972,Bronze,18009
M,East Germany,1968,Bronze,18053
M,East Germany,1972,Bronze,18054
M,East Germany,1972,Gold,18055
F,East Germany,1976,Bronze,18069
F,East Germany,1980,Silver,18084
M,East Germany,1976,Gold,18085
F,East Germany,1976,Bronze,18100
F,East Germany,1976,Gold,18101
F,East Germany,1976,Bronze,18272
F,East Germany,1980,Bronze,18273
F,East Germany,1980,Silver,18274
F,East Germany,1980,Bronze,18275
M,East Germany,1980,Gold,18308
F,East Germany,1980,Gold,18313
F,East Germany,1980,Gold,18314
F,East Germany,1980,Gold,18315
F,East Germany,1968,Silver,18321
F,East Germany,1976,Silver,18322
F,East Germany,1980,Bronze,18323
F,East Germany,1976,Bronze,18324
M,East Germany,1972,Bronze,18366
M,East Germany,1968,Silver,18374
F,East Germany,1976,Silver,18381
F,East Germany,1980,Bronze,18382
M,East Germany,1988,Silver,18431
M,East Germany,1988,Silver,18432
M,East Germany,1980,Gold,18447
F,East Germany,1980,Silver,18457
M,East Germany,1980,Gold,18462
M,East Germany,1980,Bronze,18463
F,East Germany,1980,Bronze,18464
M,East Germany,1988,Silver,18575
M,East Germany,1980,Silver,18581
M,East Germany,1980,Silver,18586
F,East Germany,1972,Gold,18587
M,East Germany,1988,Gold,18675
F,East Germany,1980,Bronze,18683
M,East Germany,1968,Bronze,18685
M,East Germany,1980,Silver,18688
M,East Germany,1988,Gold,18689
M,East Germany,1988,Bronze,18690
M,East Germany,1976,Silver,18692
M,East Germany,1972,Bronze,18715
M,East Germany,1976,Gold,18716
M,East Germany,1976,Silver,18738
F,East Germany,1976,Gold,18743
M,East Germany,1988,Gold,19055
M,East Germany,1972,Bronze,19058
M,East Germany,1976,Gold,19059
M,East Germany,1980,Gold,19060
M,East Germany,1972,Bronze,19061
M,East Germany,1976,Gold,19062
M,East Germany,1980,Gold,19063
F,East Germany,1968,Silver,19097
M,East Germany,1988,Gold,19102
F,East Germany,1976,Gold,19319
F,East Germany,1980,Gold,19320
M,East Germany,1976,Gold,19322
F,East Germany,1980,Silver,19714
F,East Germany,1976,Gold,19715
M,East Germany,1980,Bronze,19720
M,East Germany,1976,Bronze,19728
M,East Germany,1980,Bronze,19909
M,East Germany,1980,Silver,20146
F,East Germany,1968,Silver,20292
F,East Germany,1980,Silver,20339
M,East Germany,1972,Bronze,20373
M,East Germany,1988,Silver,20557
F,East Germany,1976,Gold,20596
F,East Germany,1980,Gold,20597
M,East Germany,1988,Silver,20603
M,East Germany,1980,Bronze,20704
M,East Germany,1980,Gold,20705
M,East Germany,1976,Bronze,20717
F,East Germany,1980,Silver,20782
M,East Germany,1972,Silver,20785
M,East Germany,1976,Gold,20786
M,East Germany,1976,Gold,20857
M,East Germany,1972,Bronze,20858
M,East Germany,1968,Gold,20859
M,East Germany,1972,Gold,20860
M,East Germany,1972,Silver,20870
M,East Germany,1980,Gold,20871
M,East Germany,1980,Silver,20874
M,East Germany,1988,Gold,20875
M,East Germany,1976,Bronze,21163
M,East Germany,1980,Silver,21164
M,East Germany,1980,Silver,21214
M,East Germany,1972,Gold,21268
M,East Germany,1976,Gold,21269
M,East Germany,1972,Silver,21323
F,East Germany,1976,Gold,21435
M,East Germany,1980,Bronze,21618
M,East Germany,1980,Gold,21711
M,East Germany,1972,Silver,21847
M,East Germany,1988,Gold,22010
M,East Germany,1976,Gold,22153
M,East Germany,1976,Silver,22154
M,East Germany,1968,Gold,22156
M,East Germany,1968,Gold,22157
M,East Germany,1968,Silver,22158
M,East Germany,1972,Bronze,22159
M,East Germany,1972,Gold,22160
M,East Germany,1972,Gold,22161
M,East Germany,1972,Silver,22162
M,East Germany,1976,Bronze,22163
F,East Germany,1976,Silver,22190
F,East Germany,1980,Bronze,22191
M,East Germany,1972,Silver,22204
F,East Germany,1980,Gold,22620
M,East Germany,1972,Bronze,22621
M,East Germany,1988,Silver,22664
F,East Germany,1988,Gold,22668
M,East Germany,1972,Bronze,22684
F,East Germany,1988,Bronze,22686
F,East Germany,1988,Gold,22687
F,East Germany,1988,Gold,22688
M,East Germany,1976,Bronze,22801
F,East Germany,1980,Silver,22914
F,East Germany,1980,Gold,22915
F,East Germany,1980,Gold,22916
F,East Germany,1980,Gold,22917
M,East Germany,1968,Gold,22922
F,East Germany,1976,Gold,22927
F,East Germany,1980,Gold,22928
M,East Germany,1988,Gold,22934
M,East Germany,1988,Silver,22935
F,East Germany,1976,Silver,22985
M,East Germany,1968,Silver,23107
F,East Germany,1988,Bronze,23473
F,East Germany,1988,Silver,23515
M,East Germany,1980,Silver,23810
F,East Germany,1972,Gold,23984
F,East Germany,1976,Gold,23995
M,East Germany,1988,Gold,23996
M,East Germany,1980,Silver,24005
F,East Germany,1988,Silver,24011
F,East Germany,1988,Bronze,24012
F,East Germany,1980,Gold,24013
F,East Germany,1988,Gold,24041
M,East Germany,1980,Gold,24047
F,East Germany,1988,Silver,24543
F,East Germany,1980,Gold,24545
M,East Germany,1980,Silver,24650
F,East Germany,1988,Bronze,24651
M,East Germany,1972,Gold,24652
F,East Germany,1988,Gold,24672
M,East Germany,1980,Silver,24681
M,East Germany,1988,Gold,24845
M,East Germany,1976,Bronze,24888
M,East Germany,1976,Bronze,24889
M,East Germany,1980,Silver,24890
M,East Germany,1980,Bronze,24891
F,East Germany,1976,Gold,24991
F,East Germany,1976,Silver,25014
F,East Germany,1980,Gold,25015
F,East Germany,1968,Bronze,25016
F,East Germany,1988,Gold,25068
M,East Germany,1968,Bronze,25091
M,East Germany,1972,Gold,25092
F,East Germany,1988,Gold,25146
F,East Germany,1988,Gold,25147
M,East Germany,1976,Silver,25199
M,East Germany,1980,Bronze,25200
F,East Germany,1984,Bronze,25341
F,East Germany,1988,Silver,25342
F,East Germany,1976,Gold,25423
F,East Germany,1980,Silver,25424
F,East Germany,1980,Gold,25425
F,East Germany,1988,Silver,25426
M,East Germany,1976,Gold,25569
M,East Germany,1976,Silver,25570
M,East Germany,1980,Bronze,25571
M,East Germany,1980,Gold,25572
F,East Germany,1988,Gold,26005
F,East Germany,1988,Gold,26006
F,East Germany,1988,Gold,26007
F,East Germany,1988,Gold,26008
F,East Germany,1988,Gold,26009
F,East Germany,1988,Gold,26010
M,East Germany,1972,Silver,26014
M,East Germany,1972,Bronze,26124
M,East Germany,1980,Silver,26446
F,East Germany,1976,Silver,26459
F,East Germany,1968,Silver,26922
F,East Germany,1988,Gold,26965
M,East Germany,1972,Silver,26968
M,East Germany,1980,Silver,26975
F,East Germany,1976,Bronze,27177
F,East Germany,1980,Gold,27178
F,East Germany,1980,Gold,27179
M,East Germany,1980,Silver,27195
M,East Germany,1976,Silver,27196
M,East Germany,1980,Silver,27205
M,East Germany,1972,Silver,27309
F,East Germany,1980,Gold,27505
F,East Germany,1976,Gold,27589
F,East Germany,1980,Silver,27598
F,East Germany,1976,Silver,27610
F,East Germany,1976,Silver,27611
F,East Germany,1976,Gold,27612
F,East Germany,1976,Gold,27613
F,East Germany,1980,Silver,27614
F,East Germany,1980,Gold,27615
F,East Germany,1972,Bronze,27618
F,East Germany,1976,Bronze,27619
M,East Germany,1972,Bronze,27666
F,East Germany,1988,Gold,27765
M,East Germany,1972,Bronze,27779
M,East Germany,1976,Gold,27816
F,East Germany,1980,Gold,27828
M,East Germany,1988,Silver,27905
F,East Germany,1976,Silver,27947
F,East Germany,1976,Silver,27948
F,East Germany,1980,Silver,28003
M,East Germany,1976,Gold,28048
F,East Germany,1980,Silver,28120
M,East Germany,1980,Silver,28150
M,East Germany,1980,Bronze,28151
M,East Germany,1976,Gold,28661
M,East Germany,1988,Gold,28683
M,East Germany,1972,Bronze,28687
M,East Germany,1976,Silver,28688
F,East Germany,1980,Gold,28704
F,East Germany,1980,Gold,28707
F,East Germany,1980,Gold,28708
F,East Germany,1980,Gold,28709
F,East Germany,1980,Bronze,28762
M,East Germany,1988,Silver,28763
F,East Germany,1972,Bronze,28948
M,East Germany,1988,Bronze,28960
M,East Germany,1972,Silver,28964
M,East Germany,1972,Silver,28965
F,East Germany,1976,Gold,28966
F,East Germany,1980,Gold,28967
F,East Germany,1976,Silver,28970
F,East Germany,1980,Bronze,28971
